Food_ID,Food_Name,Category,Serving_Size_g,Calories,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugar_g,Sodium_mg,Meal_Type,Diet_Type
9417,Avocado,Healthy Fat,474,529,54.1,22.1,12.7,10.7,49.5,395,Lunch,Weight Loss
9418,Salmon,Protein,301,627,3.4,99.0,27.4,12.8,22.9,121,Snack,Weight Loss
9419,Cheese,Dairy,418,114,9.9,38.7,13.6,4.9,4.3,148,Dinner,Maintenance
9420,Milk,Dairy,362,218,42.2,97.5,22.7,6.6,3.7,923,Snack,Weight Loss
9421,Olive Oil,Healthy Fat,277,257,0.7,20.2,35.4,13.7,26.4,154,Snack,Weight Loss
9422,Salmon,Protein,241,317,55.4,32.9,20.5,6.4,11.2,427,Breakfast,Muscle Gain
9423,Avocado,Healthy Fat,369,447,53.3,56.3,31.8,18.3,12.6,1080,Breakfast,Muscle Gain
9424,Spinach,Vegetable,478,657,33.1,22.1,19.8,12.3,35.4,849,Dinner,Muscle Gain
9425,Chicken Breast,Protein,471,308,15.7,92.9,22.5,3.0,15.8,958,Lunch,Weight Loss
9426,Almonds,Healthy Fat,394,519,15.2,72.4,37.9,1.1,11.0,1030,Snack,Maintenance
9427,Broccoli,Vegetable,322,588,59.6,74.8,29.6,17.7,39.1,1115,Lunch,Maintenance
9428,Cheese,Dairy,234,283,53.8,86.5,9.3,4.7,48.2,1066,Breakfast,Muscle Gain
9429,Sweet Potato,Carbohydrate,484,472,13.4,68.6,7.3,10.2,33.2,593,Dinner,Maintenance
9430,Tuna,Protein,100,439,32.1,80.1,4.8,2.8,27.7,967,Lunch,Maintenance
9431,Cheese,Dairy,256,350,20.5,37.9,12.4,6.4,3.7,1159,Snack,Maintenance
9432,Greek Yogurt,Protein,394,59,23.7,10.6,14.7,8.4,17.5,1138,Snack,Weight Loss
9433,Banana,Fruit,58,44,7.2,57.2,22.4,14.4,36.6,267,Snack,Maintenance
9434,Avocado,Healthy Fat,355,625,12.3,50.0,4.0,16.5,29.8,516,Lunch,Muscle Gain
9435,Greek Yogurt,Protein,349,587,26.7,68.3,14.1,11.3,20.2,1090,Snack,Muscle Gain
9436,Sweet Potato,Carbohydrate,470,614,29.3,52.4,4.6,5.7,41.7,510,Lunch,Maintenance
9437,Spinach,Vegetable,55,664,31.4,28.0,16.3,17.3,18.1,1057,Lunch,Muscle Gain
9438,Salmon,Protein,184,334,20.6,21.9,3.4,4.8,33.3,604,Dinner,Maintenance
9439,Greek Yogurt,Protein,141,760,41.4,44.9,37.4,15.4,22.2,737,Dinner,Weight Loss
9440,Banana,Fruit,272,644,49.2,3.5,12.1,18.9,34.7,1169,Breakfast,Muscle Gain
9441,Broccoli,Vegetable,187,427,47.3,5.7,8.4,9.4,31.6,823,Breakfast,Maintenance
9442,Tuna,Protein,105,576,37.3,30.8,28.3,13.2,2.2,129,Breakfast,Maintenance
9443,Olive Oil,Healthy Fat,354,783,53.1,81.2,15.1,18.9,37.4,149,Dinner,Weight Loss
9444,Cheese,Dairy,387,215,27.9,93.2,16.1,0.8,0.4,173,Snack,Maintenance
9445,Greek Yogurt,Protein,212,178,8.9,99.1,26.3,15.0,36.4,383,Lunch,Maintenance
9446,Peanut Butter,Healthy Fat,133,716,29.8,20.0,37.5,17.8,32.6,199,Lunch,Muscle Gain
9447,Brown Rice,Carbohydrate,487,742,28.9,39.1,29.5,13.7,38.0,468,Snack,Weight Loss
9448,Salmon,Protein,326,439,47.3,36.7,19.7,16.6,28.0,944,Lunch,Weight Loss
9449,Brown Rice,Carbohydrate,232,700,35.7,66.5,18.2,0.5,2.3,1114,Lunch,Weight Loss
9450,Egg,Protein,383,573,53.9,37.8,36.0,14.5,14.0,330,Lunch,Maintenance
9451,Milk,Dairy,218,220,54.9,58.6,34.9,14.1,24.9,933,Lunch,Maintenance
9452,Peanut Butter,Healthy Fat,81,154,45.9,10.1,23.4,14.0,35.6,1078,Snack,Maintenance
9453,Salmon,Protein,172,299,2.4,60.1,20.5,13.7,23.7,893,Dinner,Weight Loss
9454,Brown Rice,Carbohydrate,269,707,0.6,75.0,13.9,2.6,1.0,202,Breakfast,Weight Loss
9455,Brown Rice,Carbohydrate,180,743,3.2,68.3,25.9,15.6,21.8,1084,Lunch,Maintenance
9456,Egg,Protein,374,617,20.1,9.9,22.8,10.5,47.6,168,Dinner,Weight Loss
9457,Brown Rice,Carbohydrate,255,216,34.4,61.0,4.2,0.3,21.4,411,Lunch,Maintenance
9458,Olive Oil,Healthy Fat,81,313,34.8,55.3,14.5,13.2,47.0,101,Dinner,Muscle Gain
9459,Sweet Potato,Carbohydrate,396,141,12.9,41.0,4.2,16.1,41.9,479,Dinner,Muscle Gain
9460,Orange,Fruit,420,752,55.0,57.3,21.0,6.0,33.9,144,Lunch,Maintenance
9461,Broccoli,Vegetable,385,723,7.7,90.8,12.6,2.9,0.6,531,Snack,Weight Loss
9462,Egg,Protein,225,785,13.2,72.5,16.4,7.1,9.2,166,Lunch,Maintenance
9463,Sweet Potato,Carbohydrate,441,345,39.8,4.9,30.0,3.0,22.7,1130,Snack,Muscle Gain
9464,Tuna,Protein,154,640,50.5,20.8,6.2,4.0,24.2,558,Snack,Maintenance
9465,Egg,Protein,230,296,35.8,40.7,1.5,0.0,12.4,504,Dinner,Weight Loss
9466,Tuna,Protein,366,348,43.2,83.9,12.2,6.2,2.5,339,Snack,Maintenance
9467,Broccoli,Vegetable,91,174,34.6,72.0,38.7,4.1,36.1,431,Lunch,Muscle Gain
9468,Spinach,Vegetable,455,634,29.2,23.4,39.2,15.0,48.1,345,Dinner,Maintenance
9469,Cheese,Dairy,438,314,13.1,62.5,9.7,14.7,13.5,306,Dinner,Muscle Gain
9470,Greek Yogurt,Protein,213,91,18.8,25.5,24.9,15.1,13.2,39,Snack,Weight Loss
9471,Avocado,Healthy Fat,399,178,52.4,23.5,10.6,3.6,5.1,544,Dinner,Muscle Gain
9472,Avocado,Healthy Fat,411,690,29.4,40.3,4.8,16.8,6.3,1038,Dinner,Maintenance
9473,Peanut Butter,Healthy Fat,184,88,28.4,70.1,33.8,8.6,0.4,447,Snack,Muscle Gain
9474,Peanut Butter,Healthy Fat,159,257,38.3,43.1,2.9,7.1,39.1,932,Breakfast,Weight Loss
9475,Apple,Fruit,68,272,17.1,44.5,28.7,6.8,23.5,799,Dinner,Weight Loss
9476,Avocado,Healthy Fat,267,798,30.2,19.0,8.2,16.5,10.8,436,Lunch,Weight Loss
9477,Carrot,Vegetable,332,684,43.0,52.5,3.6,4.7,0.3,888,Lunch,Muscle Gain
9478,Peanut Butter,Healthy Fat,31,752,42.9,29.9,10.8,16.8,7.8,951,Breakfast,Muscle Gain
9479,Apple,Fruit,362,309,48.4,88.6,38.2,2.6,33.4,46,Dinner,Muscle Gain
9480,Carrot,Vegetable,341,241,13.2,3.2,30.3,14.2,28.2,36,Breakfast,Weight Loss
9481,Milk,Dairy,477,627,5.0,30.1,4.0,16.5,22.8,552,Dinner,Muscle Gain
9482,Apple,Fruit,185,762,4.4,88.1,15.1,19.4,49.2,553,Lunch,Maintenance
9483,Brown Rice,Carbohydrate,31,543,48.4,73.0,39.8,1.3,10.0,1017,Breakfast,Weight Loss
9484,Greek Yogurt,Protein,455,192,14.4,7.1,16.9,2.7,28.9,85,Lunch,Weight Loss
9485,Banana,Fruit,183,167,43.2,69.1,22.1,12.5,10.7,429,Breakfast,Maintenance
9486,Egg,Protein,342,267,49.2,71.8,3.7,6.2,34.8,120,Snack,Weight Loss
9487,Broccoli,Vegetable,413,250,0.7,70.1,0.9,19.0,48.3,623,Dinner,Weight Loss
9488,Orange,Fruit,158,495,28.1,98.6,36.0,19.6,34.3,176,Breakfast,Weight Loss
9489,Greek Yogurt,Protein,310,164,51.5,67.8,2.2,12.1,1.9,666,Snack,Muscle Gain
9490,Spinach,Vegetable,273,385,39.9,8.2,18.5,3.3,41.7,257,Breakfast,Weight Loss
9491,Greek Yogurt,Protein,490,608,5.8,93.7,28.5,16.3,19.9,725,Dinner,Weight Loss
9492,Banana,Fruit,397,537,47.8,0.5,23.6,18.9,37.9,620,Snack,Maintenance
9493,Orange,Fruit,434,746,3.4,92.1,32.3,5.8,20.2,657,Dinner,Muscle Gain
9494,Orange,Fruit,151,781,26.2,28.5,5.4,9.0,12.0,706,Dinner,Maintenance
9495,Sweet Potato,Carbohydrate,354,303,54.5,70.3,13.4,2.1,34.3,387,Snack,Maintenance
9496,Banana,Fruit,227,693,14.4,86.8,34.9,16.9,36.6,261,Snack,Maintenance
9497,Cheese,Dairy,378,169,6.1,69.3,36.9,18.3,36.1,1142,Dinner,Maintenance
9498,Banana,Fruit,80,630,34.3,31.1,6.7,5.7,8.0,976,Breakfast,Weight Loss
9499,Sweet Potato,Carbohydrate,459,54,44.4,7.2,25.8,0.3,7.1,75,Lunch,Maintenance
9500,Salmon,Protein,398,749,15.7,17.2,6.7,6.8,36.4,845,Breakfast,Maintenance
9501,Cheese,Dairy,73,92,50.6,97.8,0.3,16.7,45.8,625,Lunch,Weight Loss
9502,Orange,Fruit,203,112,41.0,85.8,27.7,4.0,44.9,860,Lunch,Weight Loss
9503,Tuna,Protein,182,280,40.6,48.2,5.5,9.3,29.4,872,Snack,Weight Loss
9504,Chicken Breast,Protein,244,96,14.4,33.9,23.4,2.3,6.8,108,Snack,Weight Loss
9505,Almonds,Healthy Fat,492,330,5.3,79.5,34.9,14.6,8.3,339,Dinner,Muscle Gain
9506,Salmon,Protein,380,391,47.6,14.9,30.9,6.0,29.2,222,Snack,Weight Loss
9507,Sweet Potato,Carbohydrate,300,490,29.2,58.7,21.4,14.1,10.7,674,Lunch,Maintenance
9508,Oats,Carbohydrate,76,242,13.4,54.8,29.8,13.3,32.9,1091,Snack,Maintenance
9509,Milk,Dairy,390,375,14.4,88.3,32.5,12.6,27.3,1075,Snack,Weight Loss
9510,Almonds,Healthy Fat,97,498,13.0,60.7,38.8,12.8,1.8,971,Lunch,Maintenance
9511,Greek Yogurt,Protein,159,461,0.3,84.6,21.6,3.7,9.3,204,Lunch,Muscle Gain
9512,Milk,Dairy,317,297,4.6,61.6,0.7,0.6,44.9,679,Dinner,Maintenance
9513,Almonds,Healthy Fat,40,516,36.1,80.5,32.6,11.9,35.7,109,Lunch,Weight Loss
9514,Orange,Fruit,401,326,37.7,34.2,15.3,3.8,5.2,1166,Lunch,Muscle Gain
9515,Chicken Breast,Protein,223,306,49.6,96.5,32.7,9.3,46.0,348,Breakfast,Weight Loss
9516,Oats,Carbohydrate,287,419,53.6,39.4,5.4,0.8,5.0,949,Breakfast,Maintenance
9517,Tuna,Protein,472,224,27.8,94.8,26.9,1.4,1.2,463,Snack,Maintenance
9518,Carrot,Vegetable,174,517,22.0,93.9,32.8,14.0,37.5,957,Dinner,Weight Loss
9519,Brown Rice,Carbohydrate,236,645,47.7,81.3,26.8,5.7,27.5,472,Snack,Muscle Gain
9520,Olive Oil,Healthy Fat,180,499,42.6,78.0,26.3,3.2,26.4,119,Breakfast,Muscle Gain
9521,Olive Oil,Healthy Fat,294,500,40.5,29.4,25.4,10.7,10.4,390,Snack,Maintenance
9522,Greek Yogurt,Protein,124,105,14.0,27.1,30.8,12.1,33.3,839,Breakfast,Maintenance
9523,Almonds,Healthy Fat,433,800,59.1,23.8,29.3,8.8,30.8,154,Snack,Maintenance
9524,Brown Rice,Carbohydrate,349,294,55.4,6.8,0.0,4.4,19.5,997,Dinner,Maintenance
9525,Peanut Butter,Healthy Fat,243,383,53.8,88.3,32.2,8.5,23.6,758,Dinner,Weight Loss
9526,Peanut Butter,Healthy Fat,177,272,53.8,24.9,9.9,19.1,42.2,951,Breakfast,Weight Loss
9527,Salmon,Protein,358,106,42.9,80.1,29.4,9.3,18.7,52,Dinner,Weight Loss
9528,Oats,Carbohydrate,406,80,14.7,45.5,3.2,18.9,22.3,1078,Breakfast,Muscle Gain
9529,Almonds,Healthy Fat,441,289,8.5,22.3,18.7,2.3,39.4,460,Lunch,Muscle Gain
9530,Sweet Potato,Carbohydrate,105,181,51.2,86.2,38.3,19.9,2.9,892,Breakfast,Weight Loss
9531,Brown Rice,Carbohydrate,185,358,42.9,75.7,20.5,12.6,21.7,237,Dinner,Weight Loss
9532,Peanut Butter,Healthy Fat,338,274,50.3,37.1,24.0,2.4,32.6,404,Dinner,Maintenance
9533,Brown Rice,Carbohydrate,321,623,39.0,4.5,17.9,1.9,27.8,858,Snack,Maintenance
9534,Cheese,Dairy,41,242,22.1,36.1,33.5,5.1,4.2,877,Dinner,Muscle Gain
9535,Tuna,Protein,147,765,37.3,1.1,38.4,18.1,8.2,481,Breakfast,Maintenance
9536,Oats,Carbohydrate,376,69,59.8,28.1,14.1,14.0,38.8,1021,Snack,Maintenance
9537,Broccoli,Vegetable,267,564,16.7,41.7,34.5,12.9,31.5,27,Breakfast,Weight Loss
9538,Carrot,Vegetable,220,797,44.3,31.7,20.8,15.5,15.1,1105,Snack,Maintenance
9539,Orange,Fruit,320,114,8.2,85.5,33.3,4.9,45.4,888,Dinner,Weight Loss
9540,Chicken Breast,Protein,195,667,46.3,79.6,11.9,4.7,31.6,831,Lunch,Muscle Gain
9541,Orange,Fruit,152,222,9.5,18.3,12.7,16.6,23.1,100,Dinner,Weight Loss
9542,Apple,Fruit,141,191,59.0,16.3,4.0,13.9,5.1,725,Snack,Muscle Gain
9543,Broccoli,Vegetable,177,743,31.8,79.3,2.0,16.0,12.3,436,Breakfast,Muscle Gain
9544,Banana,Fruit,193,640,28.2,75.5,30.2,17.2,22.8,1044,Lunch,Muscle Gain
9545,Orange,Fruit,469,297,7.1,2.7,37.8,16.3,41.3,536,Snack,Maintenance
9546,Milk,Dairy,109,102,12.5,2.1,32.0,19.9,3.3,85,Breakfast,Weight Loss
9547,Egg,Protein,187,748,5.5,23.4,16.2,9.1,8.6,545,Snack,Maintenance
9548,Banana,Fruit,258,198,22.1,35.9,38.5,12.0,36.5,4,Snack,Maintenance
9549,Spinach,Vegetable,124,715,33.9,98.9,28.6,6.1,3.6,601,Lunch,Maintenance
9550,Peanut Butter,Healthy Fat,157,418,52.3,55.8,33.5,11.9,32.8,230,Snack,Muscle Gain
9551,Broccoli,Vegetable,384,485,2.5,65.7,9.0,1.6,4.8,14,Snack,Muscle Gain
9552,Broccoli,Vegetable,95,102,19.9,93.9,10.7,10.5,26.3,866,Lunch,Maintenance
9553,Broccoli,Vegetable,347,360,48.2,41.4,2.8,18.2,16.2,181,Snack,Weight Loss
9554,Chicken Breast,Protein,302,86,7.3,62.5,4.2,19.9,11.5,834,Snack,Muscle Gain
9555,Egg,Protein,249,194,34.4,9.9,9.7,3.9,18.1,401,Snack,Muscle Gain
9556,Chicken Breast,Protein,138,706,20.7,64.2,29.7,7.9,24.8,659,Snack,Maintenance
9557,Cheese,Dairy,119,631,17.3,99.7,11.8,3.4,18.9,152,Lunch,Muscle Gain
9558,Orange,Fruit,273,376,36.2,26.6,28.5,4.5,21.1,274,Breakfast,Muscle Gain
9559,Egg,Protein,338,496,48.8,35.8,30.4,12.2,48.2,664,Breakfast,Muscle Gain
9560,Carrot,Vegetable,422,628,23.4,58.7,13.1,10.7,49.6,347,Snack,Muscle Gain
9561,Salmon,Protein,71,528,21.1,8.2,28.7,18.8,30.1,632,Lunch,Maintenance
9562,Avocado,Healthy Fat,47,209,56.3,27.0,21.4,9.5,44.0,848,Dinner,Muscle Gain
9563,Almonds,Healthy Fat,95,349,21.9,2.5,39.5,15.4,1.4,981,Snack,Muscle Gain
9564,Oats,Carbohydrate,106,168,16.3,82.2,7.2,8.1,2.3,806,Lunch,Weight Loss
9565,Almonds,Healthy Fat,434,699,32.8,16.6,16.9,10.0,25.4,1007,Breakfast,Muscle Gain
9566,Oats,Carbohydrate,476,782,45.4,53.2,12.5,14.0,1.1,266,Breakfast,Maintenance
9567,Sweet Potato,Carbohydrate,365,788,22.3,28.6,9.4,15.2,8.5,988,Snack,Maintenance
9568,Broccoli,Vegetable,445,339,38.7,2.6,10.6,8.1,7.2,1142,Lunch,Muscle Gain
9569,Banana,Fruit,481,759,59.8,22.9,4.2,4.9,28.1,1136,Snack,Muscle Gain
9570,Milk,Dairy,125,190,19.4,26.9,38.6,7.1,10.4,677,Dinner,Muscle Gain
9571,Spinach,Vegetable,395,399,42.1,74.0,28.0,16.5,36.6,1072,Lunch,Weight Loss
9572,Egg,Protein,474,757,38.9,51.9,0.6,12.2,1.8,4,Dinner,Weight Loss
9573,Chicken Breast,Protein,276,354,52.9,32.7,33.2,9.9,23.9,702,Dinner,Muscle Gain
9574,Carrot,Vegetable,344,598,52.7,94.3,0.0,12.8,26.7,670,Dinner,Muscle Gain
9575,Sweet Potato,Carbohydrate,221,205,53.4,94.8,16.3,15.0,34.2,285,Lunch,Muscle Gain
9576,Milk,Dairy,362,161,15.9,70.2,17.9,13.2,10.2,710,Snack,Muscle Gain
9577,Milk,Dairy,137,99,50.9,78.1,7.2,16.4,40.0,478,Dinner,Maintenance
9578,Peanut Butter,Healthy Fat,210,683,11.5,48.2,17.6,6.1,13.3,132,Breakfast,Muscle Gain
9579,Broccoli,Vegetable,406,255,35.7,6.6,22.7,2.8,40.4,846,Lunch,Weight Loss
9580,Orange,Fruit,93,50,36.6,4.7,33.5,1.7,48.3,744,Snack,Maintenance
9581,Oats,Carbohydrate,498,82,25.0,39.0,16.7,2.1,46.9,31,Lunch,Maintenance
9582,Avocado,Healthy Fat,468,90,22.8,74.3,14.2,2.5,20.4,894,Snack,Maintenance
9583,Olive Oil,Healthy Fat,454,726,32.6,92.1,29.6,17.6,40.3,800,Lunch,Maintenance
9584,Chicken Breast,Protein,248,432,2.2,29.4,25.3,9.5,47.9,854,Dinner,Maintenance
9585,Broccoli,Vegetable,191,125,14.2,78.9,4.4,5.6,6.5,318,Snack,Weight Loss
9586,Sweet Potato,Carbohydrate,458,310,58.7,88.0,21.7,0.9,21.6,694,Lunch,Muscle Gain
9587,Salmon,Protein,242,149,2.3,53.8,19.5,0.8,32.7,2,Lunch,Maintenance
9588,Peanut Butter,Healthy Fat,115,164,45.8,36.0,29.1,10.3,25.0,166,Lunch,Maintenance
9589,Tuna,Protein,233,702,49.3,92.1,10.7,18.9,18.9,304,Dinner,Muscle Gain
9590,Broccoli,Vegetable,33,499,56.5,61.0,34.4,10.5,20.5,758,Breakfast,Weight Loss
9591,Salmon,Protein,103,54,20.4,25.6,21.0,7.7,37.2,234,Breakfast,Maintenance
9592,Almonds,Healthy Fat,461,694,43.4,70.0,16.9,12.2,20.8,269,Lunch,Weight Loss
9593,Olive Oil,Healthy Fat,274,538,26.9,83.1,3.7,11.2,16.9,473,Snack,Weight Loss
9594,Salmon,Protein,308,659,25.2,76.8,34.3,15.0,21.9,421,Dinner,Weight Loss
9595,Salmon,Protein,492,412,16.6,97.1,13.5,13.7,43.4,96,Lunch,Maintenance
9596,Banana,Fruit,296,711,7.3,88.4,37.9,19.1,38.8,508,Breakfast,Maintenance
9597,Egg,Protein,117,568,32.7,19.1,20.6,0.2,44.2,404,Breakfast,Weight Loss
9598,Brown Rice,Carbohydrate,48,359,8.8,21.0,37.7,0.3,5.0,464,Lunch,Weight Loss
9599,Brown Rice,Carbohydrate,42,765,22.3,78.7,2.7,18.1,7.9,276,Dinner,Weight Loss
9600,Broccoli,Vegetable,56,256,48.3,93.2,30.7,16.7,13.8,729,Dinner,Muscle Gain
9601,Tuna,Protein,96,138,13.5,40.1,8.4,9.1,47.0,762,Lunch,Muscle Gain
9602,Oats,Carbohydrate,220,303,3.4,32.6,29.1,5.9,19.2,305,Snack,Weight Loss
9603,Tuna,Protein,352,570,14.9,70.7,38.3,2.3,18.9,479,Dinner,Muscle Gain
9604,Apple,Fruit,428,694,46.3,43.5,35.7,11.1,7.1,611,Dinner,Weight Loss
9605,Milk,Dairy,267,608,59.6,18.7,14.9,9.6,15.3,451,Lunch,Weight Loss
9606,Spinach,Vegetable,153,44,26.0,50.1,3.8,12.0,16.1,284,Breakfast,Maintenance
9607,Banana,Fruit,67,480,27.7,80.3,3.5,17.8,19.5,176,Dinner,Maintenance
9608,Cheese,Dairy,339,357,28.4,83.9,13.9,1.8,2.9,164,Breakfast,Maintenance
9609,Carrot,Vegetable,159,507,50.3,30.4,34.3,0.4,28.1,166,Breakfast,Weight Loss
9610,Oats,Carbohydrate,402,86,33.7,14.8,22.9,11.5,34.4,930,Lunch,Maintenance
9611,Olive Oil,Healthy Fat,307,55,42.5,59.5,5.0,17.9,13.8,279,Dinner,Muscle Gain
9612,Tuna,Protein,379,273,18.3,22.3,21.8,17.3,33.2,1138,Dinner,Muscle Gain
9613,Greek Yogurt,Protein,480,480,53.0,30.6,9.6,0.8,4.0,456,Snack,Maintenance
9614,Salmon,Protein,102,384,12.5,18.0,38.2,15.1,22.4,457,Lunch,Weight Loss
9615,Egg,Protein,158,71,15.2,99.4,31.5,15.2,37.7,776,Dinner,Weight Loss
9616,Salmon,Protein,286,247,35.0,75.6,21.2,7.1,32.3,1119,Breakfast,Weight Loss
9617,Chicken Breast,Protein,495,276,17.1,81.9,26.4,15.0,8.7,381,Lunch,Muscle Gain
9618,Egg,Protein,49,302,45.7,92.7,27.9,16.0,19.1,929,Snack,Muscle Gain
9619,Almonds,Healthy Fat,86,442,18.4,5.6,3.7,2.8,40.7,362,Dinner,Maintenance
9620,Broccoli,Vegetable,384,129,49.2,82.8,21.4,0.3,48.9,159,Dinner,Weight Loss
9621,Milk,Dairy,408,111,33.9,6.2,3.1,9.2,46.4,1030,Dinner,Muscle Gain
9622,Almonds,Healthy Fat,391,150,52.2,37.2,13.5,5.0,6.4,458,Snack,Maintenance
9623,Olive Oil,Healthy Fat,187,388,9.5,90.9,27.1,2.3,46.6,1077,Snack,Weight Loss
9624,Milk,Dairy,183,778,28.3,40.8,28.1,8.1,7.4,914,Lunch,Maintenance
9625,Olive Oil,Healthy Fat,474,177,37.2,34.7,28.1,14.3,3.9,154,Dinner,Muscle Gain
9626,Milk,Dairy,399,434,30.9,6.5,4.0,9.7,22.2,655,Lunch,Muscle Gain
9627,Olive Oil,Healthy Fat,338,576,21.9,82.7,31.2,14.2,5.6,985,Snack,Maintenance
9628,Spinach,Vegetable,229,163,40.3,25.9,4.5,10.8,14.3,794,Lunch,Weight Loss
9629,Cheese,Dairy,419,470,25.6,18.6,8.6,19.7,20.0,362,Snack,Muscle Gain
9630,Broccoli,Vegetable,70,171,44.0,95.4,7.7,8.7,21.0,1099,Breakfast,Weight Loss
9631,Cheese,Dairy,376,109,29.6,48.8,2.9,13.6,35.5,500,Dinner,Weight Loss
9632,Brown Rice,Carbohydrate,312,315,26.3,98.1,18.1,2.5,27.5,127,Breakfast,Weight Loss
9633,Carrot,Vegetable,235,100,48.4,89.6,28.1,14.5,30.4,63,Dinner,Maintenance
9634,Cheese,Dairy,117,363,43.6,31.6,19.1,8.4,33.1,1135,Snack,Maintenance
9635,Oats,Carbohydrate,166,227,48.6,48.5,33.8,15.0,8.1,1079,Snack,Weight Loss
9636,Avocado,Healthy Fat,81,460,58.1,97.6,18.7,6.1,19.1,264,Lunch,Muscle Gain
9637,Spinach,Vegetable,230,722,36.6,46.0,37.0,17.9,13.0,411,Snack,Muscle Gain
9638,Carrot,Vegetable,165,653,26.5,49.8,32.3,9.4,12.6,415,Lunch,Maintenance
9639,Carrot,Vegetable,221,753,2.2,58.3,33.8,15.9,11.2,24,Breakfast,Muscle Gain
9640,Egg,Protein,343,710,20.7,70.0,20.4,17.0,43.8,369,Dinner,Weight Loss
9641,Salmon,Protein,230,96,58.5,73.3,29.4,19.5,49.8,1113,Snack,Weight Loss
9642,Milk,Dairy,318,292,59.1,86.1,8.2,1.2,0.1,902,Breakfast,Weight Loss
9643,Tuna,Protein,136,281,7.7,23.3,23.3,12.7,18.9,161,Dinner,Muscle Gain
9644,Cheese,Dairy,139,285,48.7,88.8,12.6,4.8,44.3,792,Breakfast,Maintenance
9645,Sweet Potato,Carbohydrate,104,521,38.3,27.3,18.6,0.5,33.8,92,Lunch,Weight Loss
9646,Apple,Fruit,126,242,58.9,84.3,33.7,3.8,16.7,577,Snack,Weight Loss
9647,Broccoli,Vegetable,43,557,49.1,51.2,19.6,17.4,35.3,690,Dinner,Maintenance
9648,Carrot,Vegetable,228,612,27.2,24.8,15.9,7.9,33.8,905,Snack,Weight Loss
9649,Salmon,Protein,477,351,50.1,98.8,39.5,2.2,37.9,991,Lunch,Weight Loss
9650,Orange,Fruit,132,497,33.1,10.2,24.1,14.2,18.8,318,Dinner,Muscle Gain
9651,Broccoli,Vegetable,361,235,23.9,78.7,29.5,11.1,35.3,504,Lunch,Maintenance
9652,Milk,Dairy,337,657,46.7,11.1,10.5,14.4,33.1,898,Lunch,Muscle Gain
9653,Greek Yogurt,Protein,242,223,1.2,99.1,8.4,18.9,41.1,758,Breakfast,Muscle Gain
9654,Avocado,Healthy Fat,279,570,10.7,27.2,27.0,1.4,44.7,1154,Lunch,Weight Loss
9655,Milk,Dairy,135,213,14.0,28.3,19.4,19.6,40.2,138,Snack,Muscle Gain
9656,Egg,Protein,485,463,35.5,53.2,12.3,6.8,44.8,441,Dinner,Weight Loss
9657,Chicken Breast,Protein,457,111,1.8,84.2,16.3,17.9,16.9,1131,Snack,Maintenance
9658,Broccoli,Vegetable,225,476,25.0,43.8,1.5,19.7,36.1,381,Snack,Muscle Gain
9659,Broccoli,Vegetable,381,638,23.8,23.0,37.9,5.9,6.9,718,Snack,Weight Loss
9660,Carrot,Vegetable,389,775,1.4,84.2,0.9,6.8,9.8,653,Lunch,Weight Loss
9661,Orange,Fruit,465,738,44.1,98.4,30.1,16.2,8.0,873,Snack,Maintenance
9662,Greek Yogurt,Protein,138,180,43.1,33.7,39.8,2.4,41.1,899,Dinner,Weight Loss
9663,Chicken Breast,Protein,423,792,12.2,96.4,37.1,13.7,46.3,771,Breakfast,Muscle Gain
9664,Broccoli,Vegetable,158,496,22.9,78.6,24.9,19.9,17.0,465,Snack,Weight Loss
9665,Egg,Protein,202,300,54.3,8.9,23.1,5.3,3.7,190,Dinner,Weight Loss
9666,Apple,Fruit,374,602,22.0,88.1,8.3,18.6,31.4,556,Breakfast,Weight Loss
9667,Orange,Fruit,221,41,51.0,35.7,24.6,6.5,22.1,1083,Lunch,Maintenance
9668,Egg,Protein,465,757,2.6,71.9,36.9,18.5,20.4,616,Snack,Muscle Gain
9669,Carrot,Vegetable,470,300,23.7,12.3,19.5,17.3,4.0,103,Lunch,Weight Loss
9670,Apple,Fruit,112,588,16.2,4.2,12.6,3.0,35.4,955,Snack,Maintenance
9671,Apple,Fruit,228,605,13.0,17.7,36.7,2.1,37.4,537,Snack,Muscle Gain
9672,Olive Oil,Healthy Fat,430,409,36.0,90.4,20.3,18.5,39.7,975,Lunch,Maintenance
9673,Peanut Butter,Healthy Fat,57,763,34.7,28.1,33.0,2.7,6.2,559,Dinner,Muscle Gain
9674,Almonds,Healthy Fat,277,289,45.0,44.6,35.1,11.7,5.6,524,Lunch,Muscle Gain
9675,Almonds,Healthy Fat,480,796,12.2,54.0,30.4,19.1,33.5,284,Breakfast,Maintenance
9676,Carrot,Vegetable,363,366,3.5,8.4,1.4,1.9,42.3,67,Dinner,Weight Loss
9677,Milk,Dairy,203,425,45.7,17.2,10.6,4.7,4.3,281,Dinner,Muscle Gain
9678,Avocado,Healthy Fat,105,111,17.2,51.5,27.3,5.5,30.9,3,Lunch,Muscle Gain
9679,Cheese,Dairy,224,274,44.1,43.4,0.8,2.4,34.6,1054,Snack,Weight Loss
9680,Salmon,Protein,342,491,0.5,86.8,1.5,4.6,18.0,198,Breakfast,Muscle Gain
9681,Apple,Fruit,386,488,27.5,58.6,23.0,3.9,3.8,911,Lunch,Muscle Gain
