Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
Female,55,187.8,48.5,113,172,38.0,925.1
Male,47,170.0,126.0,164,167,38.0,3455.0
Male,50,185.7,47.9,129,113,38.4,713.0
Male,20,157.5,81.9,58,83,39.0,390.4
Female,18,175.0,93.7,97,171,39.1,1580.6
Female,45,166.8,60.2,115,187,39.3,1316.2
Male,33,189.9,77.6,92,159,36.1,1133.4
Male,56,161.2,88.4,49,73,38.9,333.4
Female,61,157.5,91.0,133,176,36.1,2111.9
Female,60,175.0,90.8,133,157,37.1,1885.9
Female,38,168.6,100.2,118,75,36.3,899.4
Male,58,166.5,96.1,93,140,39.5,1256.8
Female,23,179.7,56.6,97,61,38.2,315.7
Female,29,167.8,93.3,42,84,39.6,300.3
Male,45,190.0,51.9,41,178,37.1,351.5
Female,45,172.0,103.2,44,133,37.0,626.6
Female,38,153.2,91.2,62,132,39.6,771.7
Male,24,160.2,49.9,104,64,37.8,335.0
Female,41,182.3,127.1,106,96,40.0,1302.9
Female,60,180.5,112.4,150,91,36.6,1557.2
Male,53,161.1,90.4,54,110,36.8,512.8
Male,36,182.2,48.3,176,158,37.7,1343.7
Female,50,151.4,100.8,132,151,39.0,2010.0
Female,62,191.5,116.9,127,82,36.4,1222.7
Female,61,151.9,75.7,78,174,37.2,1038.7
Male,33,164.9,95.7,57,156,37.7,832.3
Male,21,182.4,96.4,177,182,38.6,3123.3
Male,47,158.6,45.6,63,176,37.8,533.1
Male,35,192.3,53.6,74,143,38.2,549.6
Female,22,185.3,115.7,56,174,38.5,1133.7
Male,31,165.9,117.7,113,143,36.4,1874.2
Male,45,188.6,128.1,26,110,38.1,346.5
Female,33,152.0,126.4,135,83,37.4,1436.8
Female,33,155.4,92.4,17,164,39.7,274.5
Male,21,163.1,99.3,155,190,37.7,2934.9
Female,25,185.6,78.5,55,143,39.8,601.8
Female,21,185.8,49.6,170,157,39.7,1302.9
Male,65,157.6,63.1,164,169,38.7,1739.3
Male,46,150.5,126.2,142,160,38.1,2861.8
Male,47,189.2,101.9,118,112,37.1,1343.7
Female,49,180.3,60.4,123,73,39.1,558.5
Male,37,159.7,112.0,32,118,37.5,436.6
Female,55,194.1,76.5,98,164,36.4,1241.4
Female,62,183.0,111.0,32,143,36.1,502.8
Male,57,179.5,113.1,93,165,37.0,1759.0
Female,43,176.9,90.5,133,157,36.6,1887.9
Male,61,153.9,69.0,179,137,37.2,1712.2
Male,51,166.4,56.0,148,110,37.9,920.3
Male,52,154.5,57.6,139,134,38.4,1058.4
Male,47,151.3,84.3,101,150,36.3,1268.0
Male,44,171.3,62.2,95,149,36.9,876.3
Female,21,168.9,61.9,120,118,38.5,905.3
Female,30,194.0,70.2,67,164,36.6,751.5
Male,42,157.3,119.5,59,166,36.5,1160.9
Male,54,166.5,127.4,121,83,37.5,1266.5
Male,34,171.1,114.1,93,87,36.6,911.3
Female,36,188.2,128.7,85,159,36.6,1725.4
Female,51,161.8,55.1,135,181,39.1,1369.5
Male,44,158.1,59.1,54,128,37.7,409.0
Female,58,192.6,88.8,133,146,38.1,1733.8
Female,48,155.0,113.8,132,176,37.3,2659.0
Female,27,166.6,72.0,104,155,38.1,1175.9
Male,30,177.4,80.5,142,161,38.3,1834.4
Male,18,178.9,100.6,125,174,39.5,2211.3
Male,60,190.6,94.8,166,127,37.4,1968.8
Female,28,172.5,58.3,14,128,38.9,89.9
Female,41,166.0,97.2,146,149,39.3,2084.9
Male,19,174.9,85.2,162,182,39.4,2535.5
Male,48,155.0,110.9,162,100,39.6,1794.8
Male,61,193.4,113.1,124,76,38.2,1050.6
Female,19,151.7,79.6,66,148,39.1,780.5
Female,27,153.5,53.3,56,73,38.0,239.2
Female,54,172.5,88.6,22,69,36.9,147.7
Female,62,194.1,90.1,129,148,39.0,1727.6
Male,65,172.2,56.1,42,60,37.6,166.4
Female,55,178.6,116.0,52,104,38.6,614.3
Male,42,185.9,126.2,73,120,39.8,1096.2
Male,20,183.5,54.3,122,128,37.8,828.6
Female,60,195.0,117.0,63,60,36.6,429.8
Female,25,176.2,52.7,99,94,37.2,467.1
Female,34,160.3,122.4,18,187,36.5,394.5
Male,19,188.5,95.5,127,94,36.4,1119.1
Female,53,169.0,108.4,163,89,36.6,1559.4
Female,22,158.5,120.2,12,109,38.3,156.1
Male,56,160.9,98.4,150,126,38.6,1874.5
Female,35,191.9,49.0,96,118,36.7,553.7
Female,54,188.6,51.9,57,186,39.0,557.3
Male,27,166.3,121.7,77,89,39.9,852.8
Male,55,164.9,46.5,146,69,39.0,472.8
Female,40,189.7,67.0,140,187,38.6,1737.9
Female,46,174.1,80.1,168,158,38.9,2098.4
Male,26,181.6,91.0,111,136,38.7,1374.9
Female,26,188.5,64.1,133,175,37.8,1520.1
Male,56,190.3,67.8,134,152,37.5,1399.0
Male,57,182.7,82.1,163,123,36.5,1632.1
Male,59,166.7,61.1,149,103,37.3,918.8
Female,46,153.9,70.9,157,139,36.7,1556.0
Female,63,171.4,112.0,172,173,38.2,3331.7
Male,32,150.3,73.8,104,123,37.0,929.7
Female,64,193.7,61.0,52,137,37.8,413.4
Female,43,161.0,56.2,11,148,36.4,109.1
Female,37,172.8,93.2,98,60,37.1,556.5
Female,43,169.3,85.4,141,152,36.3,1812.3
Male,37,157.0,89.5,31,123,36.2,365.9
Male,54,164.7,48.4,107,188,36.4,975.2
Female,28,180.8,68.9,117,115,36.7,913.7
Female,26,150.7,63.8,65,158,39.2,672.2
Female,25,164.1,70.5,67,66,39.9,294.2
Male,53,150.3,74.7,37,167,38.4,460.9
Female,59,166.5,80.9,100,116,38.2,961.7
Female,24,171.3,80.0,58,73,36.9,330.3
Male,25,164.6,72.7,92,122,36.6,822.3
Female,35,189.6,51.8,104,160,37.3,834.5
Female,56,159.9,113.6,153,127,38.6,2213.7
Male,22,190.3,56.4,145,81,36.5,645.9
Female,60,174.3,92.6,20,172,37.9,313.5
Male,32,162.2,106.1,135,151,38.4,2172.9
Male,20,187.4,128.1,49,63,36.7,403.1
Male,18,164.7,116.5,64,160,39.6,1183.2
Female,31,185.4,60.3,33,89,36.8,179.9
Male,39,191.5,68.0,128,152,37.7,1317.8
Male,34,178.8,120.3,20,100,38.9,264.0
Female,48,172.6,69.4,15,89,37.2,122.2
Female,57,175.1,75.0,33,131,39.9,332.0
Male,49,154.9,117.4,101,180,36.7,2130.2
Female,53,152.5,84.7,13,177,36.4,201.2
Male,56,174.5,126.5,131,74,40.0,1223.4
Female,49,191.2,104.9,126,100,40.0,1323.2
Male,34,163.4,125.9,59,185,37.7,1389.5
Male,41,164.2,72.0,164,135,37.7,1567.0
Female,57,173.0,74.8,171,144,39.9,1820.7
Female,55,179.0,82.8,60,137,38.8,662.8
Female,31,158.8,100.9,156,107,39.8,1694.2
Female,52,179.5,93.4,157,76,39.9,1129.0
Male,40,181.4,83.2,132,143,38.6,1557.2
Female,36,165.1,98.3,98,87,37.2,849.7
Male,39,170.8,52.0,167,149,39.0,1284.3
Male,32,190.5,100.6,152,105,39.9,1594.9
Male,55,166.8,78.5,42,103,39.1,344.9
Male,30,163.6,87.7,111,153,37.0,1466.8
Female,22,150.4,51.1,20,104,39.5,136.3
Male,27,162.3,60.2,25,152,36.8,253.5
Female,35,165.9,84.8,156,115,36.6,1533.1
Female,19,166.9,63.8,86,124,36.9,688.8
Male,54,179.9,47.0,76,137,38.0,481.4
Female,56,172.2,86.4,124,99,36.0,1048.2
Male,49,151.2,122.6,58,84,39.1,615.2
Male,28,183.6,67.0,68,92,36.2,410.9
Male,65,150.9,111.7,122,181,36.3,2459.3
Female,25,166.5,60.7,115,149,37.4,1010.1
Female,46,160.0,84.6,89,135,37.8,1004.3
Male,27,169.6,74.4,77,178,39.2,996.1
Male,44,160.5,84.3,138,136,38.4,1554.4
Female,45,193.2,116.9,179,162,39.7,3378.1
Female,35,188.1,104.0,64,171,36.2,1110.0
Female,62,152.1,57.0,22,173,36.6,243.2
Female,46,155.0,83.1,75,75,38.5,449.0
Male,27,153.1,47.1,151,95,37.4,665.3
Female,63,176.3,46.3,147,96,36.8,627.5
Female,57,187.1,112.2,133,146,37.2,2163.8
Male,45,157.9,103.0,12,133,39.7,170.1
Male,42,189.6,69.6,112,66,36.6,498.6
Female,58,162.8,112.7,108,94,36.9,1162.7
Female,19,156.5,93.1,128,78,38.2,954.9
Male,30,163.2,91.1,74,167,36.7,1123.1
Female,18,175.9,110.3,30,176,39.8,596.1
Male,39,154.9,82.1,125,172,39.0,1787.7
Female,30,163.3,81.1,59,73,36.9,368.2
Male,47,153.8,51.4,10,167,36.2,103.0
Male,49,155.7,64.6,87,170,40.0,956.1
Male,29,150.1,109.3,56,137,37.0,818.0
Male,18,154.5,91.1,99,87,37.4,787.4
Female,35,157.0,119.5,12,142,36.7,190.7
Female,30,164.1,107.0,63,103,36.0,678.6
Male,35,179.7,55.0,25,63,36.7,74.5
Female,26,174.3,62.8,107,122,38.9,810.3
Female,63,166.5,63.2,64,116,36.8,489.0
Female,22,160.1,107.3,172,79,36.4,1468.6
Male,49,181.4,94.3,27,78,36.0,213.7
Female,19,169.0,49.8,152,104,36.5,805.3
Male,63,194.2,59.3,59,120,39.2,444.4
Male,45,181.1,117.4,77,74,38.6,674.5
Male,42,161.8,91.8,79,61,40.0,433.5
Male,53,186.6,98.8,34,166,39.1,540.8
Female,22,181.2,117.1,77,72,39.4,641.9
Female,41,164.9,112.4,81,133,38.7,1190.4
Male,52,155.0,109.2,136,172,37.2,2540.4
Female,19,168.5,46.4,110,167,39.5,828.3
Female,45,189.7,100.9,111,117,39.9,1338.8
Female,61,172.1,55.4,61,164,38.5,534.5
Male,30,158.4,89.3,51,106,38.3,498.0
Female,40,186.5,129.0,83,171,37.7,1829.1
Female,20,166.5,92.5,48,150,37.3,649.2
Female,23,177.4,66.0,110,186,39.3,1350.5
Female,42,186.6,67.4,166,109,37.2,1244.2
Male,51,168.0,128.9,153,128,36.2,2526.0
Male,51,171.3,60.7,78,101,38.4,482.3
Male,55,192.3,54.8,144,76,36.0,616.5
Male,21,152.0,124.8,90,127,37.6,1447.1
Male,29,162.7,57.2,10,172,37.3,93.3
Female,40,190.6,69.1,88,91,39.7,559.9
Female,42,162.1,72.1,58,116,37.2,477.9
Female,59,161.1,60.2,158,94,37.8,875.8
Female,21,163.7,69.4,76,107,36.2,541.9
Male,22,182.5,85.7,108,173,39.9,1605.6
Female,19,156.0,76.9,72,95,36.9,551.2
Male,48,163.1,85.0,88,71,36.1,519.0
Female,61,163.1,114.0,153,97,39.1,1694.9
Female,44,173.0,80.1,126,157,37.3,1582.3
Female,26,187.6,45.2,160,174,37.6,1230.4
Male,48,193.5,113.7,35,185,36.9,746.2
Male,23,157.6,91.6,30,171,36.8,459.0
Female,24,150.9,106.6,123,94,36.8,1211.6
Male,42,187.0,54.6,121,179,36.3,1160.7
Male,49,168.3,122.7,86,70,36.6,714.6
Female,52,167.7,49.5,29,125,37.9,197.7
Female,63,171.5,103.1,44,134,39.2,622.6
Male,65,181.6,68.6,88,188,38.3,1145.5
Male,64,156.3,113.9,110,156,37.3,1971.8
Male,63,192.2,99.4,56,63,38.8,374.7
Female,43,166.8,87.1,73,172,39.4,1088.7
Female,50,178.0,124.5,136,124,38.0,2118.0
Female,30,163.4,117.6,96,124,38.9,1418.4
Male,28,182.5,113.3,50,119,39.6,646.1
Female,36,168.0,57.7,19,167,37.9,172.5
Female,50,184.7,68.7,41,72,39.6,224.3
Female,56,184.5,96.3,77,139,38.0,1046.2
Male,29,169.2,119.3,134,148,38.2,2381.3
Male,30,178.9,56.8,155,95,36.1,827.8
Female,65,153.1,110.9,117,185,38.4,2418.1
Female,21,182.9,69.1,23,107,38.2,168.6
Female,54,154.4,105.0,93,116,38.0,1107.0
Male,40,164.0,102.6,130,166,37.1,2187.5
Male,25,165.1,85.8,106,138,38.5,1283.1
Male,44,156.4,59.9,92,147,39.7,833.6
Female,65,190.2,64.1,109,172,37.5,1219.8
Female,31,186.7,97.7,150,113,37.5,1673.5
Male,18,172.9,100.3,91,190,37.9,1758.1
Female,33,185.7,99.8,54,108,36.9,576.1
Male,59,162.4,78.8,12,75,38.4,42.7
Male,30,185.1,82.9,143,119,39.2,1382.7
Female,38,176.7,92.1,77,86,37.6,625.7
Female,25,168.6,70.8,83,178,39.9,1034.2
Male,47,168.4,63.2,61,91,39.8,380.0
Male,26,159.0,121.1,115,150,39.5,2067.3
Female,65,186.6,75.4,111,170,37.5,1410.5
Male,28,176.7,93.1,144,148,36.1,1963.8
Male,42,190.7,89.3,79,66,38.1,448.3
Male,28,158.9,120.3,131,86,39.3,1348.0
Male,56,187.7,81.2,132,184,39.9,1990.6
Female,52,170.3,52.4,35,138,38.1,249.9
Male,64,151.2,80.4,20,158,36.3,283.8
Male,47,175.7,50.7,36,175,37.1,339.0
Female,44,155.4,99.6,45,100,39.4,461.0
Female,58,156.2,66.6,177,172,37.5,2020.5
Male,58,162.2,127.6,54,60,38.0,423.9
Female,26,179.9,52.5,129,161,40.0,1104.8
Male,29,180.9,78.1,73,101,36.5,548.9
Female,52,168.6,92.5,26,80,37.0,213.6
Female,38,152.0,48.0,93,104,37.7,438.5
Female,46,169.9,109.4,144,79,36.6,1222.6
Male,33,160.2,47.2,119,89,39.4,494.3
Female,45,194.3,84.8,113,125,38.0,1191.7
Male,45,167.4,63.2,85,128,37.4,696.9
Male,44,188.4,124.6,115,185,39.8,2680.6
Female,55,187.0,93.9,25,144,38.1,311.5
Male,51,173.7,92.3,60,186,39.0,1052.9
Female,58,173.9,105.1,11,132,36.5,156.8
Female,46,171.5,84.4,61,95,40.0,486.2
Male,37,151.4,83.0,15,93,39.0,91.9
Female,39,158.3,61.9,151,106,37.4,981.6
Male,18,165.2,88.1,15,76,37.1,122.6
Female,32,174.9,107.6,31,190,39.2,647.6
Male,65,191.4,80.4,93,99,36.9,721.0
Male,20,193.1,88.9,62,139,37.7,793.3
Female,24,178.0,73.9,116,130,36.3,1117.9
Male,53,187.5,113.4,115,124,39.7,1594.7
Female,26,164.0,114.6,87,122,36.5,1200.8
Female,57,189.5,116.2,86,111,38.9,1112.6
Female,33,158.2,47.0,138,116,39.8,729.1
Female,23,150.9,117.4,50,114,38.4,650.4
Male,56,177.4,52.2,88,62,36.5,261.1
Female,29,190.6,77.2,177,110,37.1,1483.1
Male,54,166.7,74.7,53,123,37.1,457.3
Female,33,158.9,117.4,140,178,38.8,2939.2
Female,55,176.0,93.5,141,190,39.3,2531.4
Female,32,156.0,55.8,169,64,39.6,574.7
Female,62,167.7,82.3,62,106,36.2,533.7
Male,19,156.1,52.6,142,89,39.0,672.5
Male,53,156.5,47.3,179,123,38.0,1040.6
Male,56,192.9,67.6,161,130,39.0,1433.1
Female,47,168.6,107.6,152,123,39.6,2038.2
Male,35,156.7,110.2,16,88,38.5,148.4
Male,49,157.6,88.5,166,82,37.6,1215.2
Female,62,155.0,123.9,104,68,37.3,882.7
Male,24,161.6,72.3,60,187,37.1,840.4
Female,38,191.2,50.6,25,102,36.5,154.6
Male,56,182.2,85.7,84,149,38.6,1063.1
Male,21,152.4,128.0,140,151,39.9,2724.6
Male,35,189.6,46.0,180,133,39.1,1077.6
Female,28,169.9,119.9,92,164,39.3,1813.0
Male,65,181.6,119.8,146,134,38.9,2322.5
Male,45,187.2,79.9,95,98,38.2,755.5
Female,42,171.4,50.6,79,86,37.7,335.2
Female,41,156.6,105.1,138,124,36.7,1798.0
Male,34,151.2,89.1,125,173,36.4,1924.2
Female,37,168.4,45.9,27,142,38.4,196.3
Male,29,191.5,86.2,90,155,36.8,1201.6
Male,56,173.2,58.5,86,148,37.3,718.0
Male,55,170.4,103.3,142,84,37.1,1238.5
Female,26,193.9,83.3,33,96,38.4,262.5
Male,58,168.7,62.1,43,141,38.4,395.9
Male,52,194.4,48.4,16,135,36.6,118.9
Female,40,177.7,76.8,110,112,37.9,964.2
Female,30,154.0,105.0,100,69,37.4,739.9
Male,22,163.2,66.4,100,174,36.4,1155.6
Female,26,163.6,83.3,26,190,36.5,418.4
Male,32,169.2,117.4,145,136,36.1,2320.6
Male,50,168.2,45.1,45,64,37.8,136.4
Male,21,160.5,69.5,150,140,36.0,1455.0
Male,23,183.1,58.9,136,134,37.4,1064.0
Female,34,156.8,80.3,60,164,38.7,777.6
Female,21,173.3,109.8,95,119,37.0,1215.2
Female,55,156.6,59.3,173,109,39.1,1132.9
Female,25,173.5,96.3,89,169,36.1,1439.3
Female,32,175.8,59.9,59,130,38.8,459.6
Female,37,183.1,76.5,123,73,38.8,700.5
Female,48,173.5,117.4,179,92,38.7,1959.3
Female,51,179.4,75.8,65,95,38.0,441.6
Male,31,162.6,97.6,48,79,36.5,394.3
Male,49,186.2,52.3,34,66,39.3,142.1
Female,25,167.7,113.1,103,183,39.9,2135.0
Female,34,161.8,52.2,125,184,37.7,1178.6
Male,48,193.2,127.6,30,96,36.3,382.1
Female,58,151.9,88.1,165,96,39.1,1411.5
Male,49,158.7,101.6,78,187,38.5,1472.8
Male,22,166.7,82.3,31,142,37.6,386.0
Male,42,191.8,120.5,161,178,38.8,3431.9
Male,41,166.9,55.2,83,163,38.9,731.2
Male,60,193.1,61.9,70,105,38.7,453.7
Female,50,155.4,92.1,120,75,38.2,848.6
Male,52,185.9,94.0,51,141,36.0,678.6
Female,62,165.0,80.2,87,153,38.2,1066.6
Male,18,182.1,57.6,32,113,39.4,212.9
Male,61,193.0,56.7,102,63,37.4,334.5
Male,47,194.5,122.0,115,111,36.7,1563.6
Female,27,161.1,51.6,161,190,38.7,1565.2
Male,44,163.1,55.2,61,152,38.2,490.7
Male,51,151.9,95.9,106,92,37.7,933.0
Male,23,191.8,83.5,97,63,38.5,499.7
Female,41,166.8,98.4,83,147,39.9,1220.2
Female,43,163.1,129.8,176,110,38.5,2542.9
Female,44,163.9,63.8,28,83,38.3,141.3
Male,25,183.1,98.9,20,136,37.4,280.6
Female,61,188.7,99.8,30,127,38.2,374.7
Female,21,191.4,45.2,124,91,36.9,533.4
Male,35,177.4,67.0,92,122,39.1,771.5
Female,38,153.2,46.6,68,61,37.2,214.9
Male,39,175.1,85.9,130,77,36.2,889.1
Male,41,173.6,125.7,63,61,36.1,495.5
Female,18,151.4,50.3,89,145,36.7,664.5
Female,45,185.9,70.7,40,147,37.6,439.3
Male,53,178.5,73.6,66,64,39.4,289.5
Male,63,188.8,88.8,84,152,39.3,1133.9
Male,43,176.9,100.7,55,123,36.9,654.7
Male,52,190.2,106.5,81,107,39.9,919.3
Female,46,176.3,75.0,101,125,39.5,944.0
Female,50,183.0,76.3,113,144,36.3,1226.4
Male,51,183.8,52.0,170,123,37.7,1099.0
Female,64,186.1,89.4,122,121,39.7,1340.5
Male,56,185.1,80.0,97,119,36.9,927.2
Female,48,189.7,61.2,43,177,37.3,478.4
Female,47,173.4,120.1,143,88,39.9,1503.7
Male,37,165.2,52.4,116,167,38.3,992.5
Male,26,182.5,88.2,163,62,36.1,918.6
Female,42,181.3,101.0,59,148,38.6,895.5
Male,35,177.0,117.9,144,171,36.4,2909.4
Male,50,184.3,45.7,132,170,36.1,1047.8
Male,26,151.3,112.4,141,103,39.6,1604.1
Male,20,155.8,53.9,133,182,36.7,1283.5
Male,57,176.3,53.3,62,94,36.3,318.6
Male,31,178.1,49.4,45,166,38.0,363.9
Female,55,182.9,78.0,66,161,38.8,854.4
Female,23,154.8,122.0,138,160,38.8,2669.8
Male,23,151.2,124.6,48,183,37.3,1113.1
Female,54,168.9,97.4,17,95,39.4,174.2
Male,40,159.6,110.2,87,131,37.0,1269.0
Female,27,188.6,91.8,33,95,37.2,314.3
Female,50,182.1,69.3,154,78,39.6,805.9
Male,60,160.1,101.4,70,165,38.0,1187.1
Male,60,161.0,122.8,170,126,37.3,2653.3
Male,44,164.7,97.9,29,72,39.3,207.1
Male,54,152.4,66.7,150,158,36.6,1576.7
Female,64,175.4,92.1,23,65,38.8,118.2
Male,33,182.2,81.0,156,102,38.8,1292.4
Male,51,187.3,62.7,76,177,39.0,862.7
Male,64,168.0,68.9,71,126,37.3,641.9
Female,28,186.8,126.3,149,142,39.8,2644.5
Female,54,179.5,91.9,167,157,39.2,2424.9
Female,21,163.6,120.2,23,70,37.7,175.4
Female,25,185.2,125.1,98,147,38.0,1816.7
Male,40,187.9,110.8,68,120,37.8,916.1
Female,62,167.4,53.7,109,130,37.5,754.5
Male,24,178.3,70.2,12,121,37.6,78.3
Female,29,182.9,46.4,163,96,36.3,725.6
Female,42,189.7,49.8,69,108,36.4,344.3
Male,53,164.5,115.6,26,168,38.9,525.7
Male,60,167.8,73.3,17,113,37.0,115.2
Male,50,174.3,128.4,60,88,38.9,704.7
Male,43,180.8,113.8,147,142,37.6,2385.2
Female,33,162.2,89.2,128,168,36.5,1928.6
Male,27,155.0,89.1,63,124,39.5,705.5
Female,24,156.9,121.6,28,65,37.1,214.0
Female,58,159.1,99.9,114,98,36.2,1132.1
Female,39,185.3,55.4,128,168,39.6,1219.5
Female,21,189.4,127.9,132,107,38.5,1832.4
Male,65,192.0,60.8,178,149,38.6,1633.4
Female,53,163.2,54.3,54,157,38.4,431.4
Male,37,160.4,91.9,157,137,36.1,1976.5
Male,65,184.6,86.6,25,100,37.8,190.4
Male,38,169.3,81.8,79,111,38.5,691.2
Female,62,172.1,49.6,138,151,36.2,1013.4
Male,33,188.7,124.3,95,183,36.5,2189.9
Female,44,156.0,107.8,30,186,36.1,599.4
Female,56,187.1,57.0,59,162,36.8,562.8
Female,55,165.3,76.5,55,132,38.2,577.5
Female,61,187.9,81.0,166,178,38.9,2385.7
Female,36,151.6,60.5,170,76,36.3,770.9
Female,26,155.9,112.1,65,127,36.6,950.4
Female,42,179.0,125.6,127,93,37.8,1485.2
Female,60,165.3,91.5,18,151,36.6,256.0
Male,40,177.7,48.2,95,115,36.5,520.0
Male,65,169.8,64.0,11,79,36.6,52.1
Female,23,172.9,123.3,165,187,38.6,3816.6
Female,58,151.4,105.9,27,154,36.9,429.5
Male,20,183.7,122.9,33,142,39.1,597.0
Male,40,151.1,57.2,130,71,38.6,538.2
Male,26,170.5,69.9,111,87,37.6,670.8
Female,32,178.1,108.3,136,160,37.0,2326.9
Female,48,164.9,69.3,175,114,39.7,1358.9
Female,54,176.5,49.6,135,186,38.3,1261.4
Female,18,173.5,45.7,11,73,37.2,61.6
Female,64,174.4,70.8,17,76,37.2,90.1
Male,41,151.9,101.1,59,66,36.9,395.2
Male,56,174.0,116.1,81,182,38.5,1714.5
Male,25,153.2,72.0,156,80,39.6,903.3
Female,36,156.4,126.8,88,172,37.0,1908.5
Female,61,154.1,55.6,116,79,38.2,494.7
Female,53,180.3,56.4,148,188,39.2,1553.4
Male,57,167.0,110.4,138,149,38.4,2277.5
Female,58,152.6,89.4,53,110,36.2,504.5
Male,19,165.8,109.4,70,163,37.1,1254.9
Male,50,166.9,106.8,26,172,39.8,483.8
Female,59,193.6,108.7,21,105,39.6,250.6
Female,26,172.9,129.0,127,188,39.2,3083.7
Male,32,158.0,107.7,37,87,36.2,363.6
Male,28,190.2,114.9,152,85,37.0,1482.8
Male,35,183.5,129.1,108,185,39.2,2569.2
Female,58,157.7,60.1,106,61,38.5,397.5
Male,58,161.2,115.2,140,161,36.4,2597.9
Female,32,184.1,53.5,67,78,39.6,302.8
Male,33,189.0,71.1,49,125,38.1,420.7
Female,62,151.4,74.3,170,110,39.0,1378.1
Male,55,162.8,53.2,173,165,36.1,1488.8
Male,49,177.5,58.1,78,145,37.8,636.4
Female,43,159.4,60.6,147,63,36.3,571.4
Male,58,180.4,116.9,16,173,37.0,331.5
Male,50,157.8,78.9,93,128,37.3,925.2
Female,29,177.5,73.2,132,81,36.1,758.1
Female,32,194.2,129.7,95,154,36.9,1897.8
Male,44,172.3,54.8,89,162,38.9,763.6
Female,33,150.1,62.2,17,60,39.9,36.1
Female,44,178.5,56.9,92,124,36.0,626.2
Female,36,180.5,83.8,143,109,37.5,1311.5
Female,59,175.2,56.1,78,151,39.1,649.1
Male,28,181.6,76.4,158,120,37.4,1470.7
Male,28,182.2,90.4,49,78,39.8,356.0
Male,55,176.5,121.0,15,174,36.6,335.5
Male,53,182.4,54.1,35,156,37.4,275.2
Male,27,174.8,108.6,178,114,38.0,2174.4
Female,50,184.3,55.6,145,87,39.6,675.2
Female,25,155.3,126.9,50,175,36.5,1099.3
Male,53,154.0,48.3,102,100,39.9,517.2
Female,42,166.2,53.1,11,131,36.6,88.5
Male,34,171.7,112.6,104,178,37.8,2102.2
Male,60,158.2,53.4,170,135,37.2,1245.8
Male,23,174.9,83.1,66,185,39.2,1013.0
Male,63,176.5,49.9,73,144,36.9,511.6
Female,44,161.4,73.8,95,84,39.5,602.5
Male,53,168.6,93.7,65,118,38.3,748.1
Female,48,191.4,60.3,84,150,38.3,736.0
Male,40,160.3,96.4,66,61,39.5,359.9
Male,44,185.0,50.9,121,158,37.5,988.9
Male,21,191.6,126.5,88,107,38.4,1177.1
Male,40,153.8,55.4,86,158,39.9,733.5
Male,42,179.1,72.2,12,167,39.3,116.2
Female,20,169.7,76.0,25,86,36.8,192.2
Male,28,172.8,50.6,99,148,37.0,740.9
Male,29,156.9,118.9,110,79,36.5,1046.2
Female,36,160.7,79.8,81,98,37.3,607.7
Male,56,160.8,73.2,156,139,37.0,1588.6
Female,25,194.3,106.2,152,150,38.4,2392.1
Female,48,178.4,123.6,87,60,39.6,633.9
Female,55,176.7,52.6,57,184,38.4,527.1
Male,20,156.8,114.7,57,63,39.5,440.5
Female,35,162.3,67.7,66,151,37.5,698.1
Female,31,191.4,57.7,68,97,39.8,354.7
Male,26,162.9,104.0,38,120,39.3,467.5
Female,41,167.3,124.0,128,113,38.3,1803.7
Female,54,165.0,103.9,128,147,39.7,1934.9
Male,46,153.6,101.5,61,135,38.4,836.5
Female,28,189.7,73.6,43,152,38.9,479.7
Female,51,161.3,107.5,154,162,39.3,2691.9
Female,45,153.1,93.7,166,147,37.6,2309.8
Male,61,161.6,63.0,68,161,38.9,707.5
Male,28,176.5,87.0,90,179,37.4,1388.4
Female,60,185.8,85.1,22,135,39.0,247.2
Male,48,181.8,69.6,68,114,37.3,556.7
Male,65,187.5,65.5,36,176,37.3,416.4
Female,20,157.4,101.0,172,119,37.7,2053.9
Male,32,175.3,98.9,156,108,37.8,1642.5
Female,40,174.0,80.5,83,133,37.9,859.4
Female,23,190.3,120.7,61,73,37.3,529.2
Female,55,184.4,87.4,52,146,37.9,663.1
Male,22,191.1,64.0,11,169,36.7,123.6
Female,28,164.6,109.8,29,94,38.4,305.7
Female,35,150.7,107.1,131,94,39.4,1336.4
Female,53,156.6,71.5,175,62,37.5,770.3
Male,37,175.3,64.1,106,184,37.1,1223.6
Male,21,157.4,71.8,96,158,37.9,1060.3
Male,36,180.0,127.4,35,119,37.8,506.5
Female,63,150.3,93.7,40,60,37.3,248.2
Male,61,185.9,91.9,176,119,36.6,1949.4
Male,58,153.2,73.2,142,107,37.8,1118.7
Female,37,168.2,95.0,67,139,38.9,864.6
Female,63,182.4,86.2,49,190,39.0,781.4
Female,45,193.9,120.2,97,90,37.0,1073.7
Male,56,193.3,67.1,137,121,39.4,1124.7
Male,19,178.3,71.2,65,111,39.6,534.6
Female,54,174.2,61.5,124,125,37.5,973.9
Female,28,178.3,108.0,163,111,39.9,1943.6
Male,35,191.0,112.2,141,61,38.9,971.9
Female,45,175.0,82.6,155,161,36.3,2045.1
Male,57,165.3,84.5,148,170,36.7,2123.0
Female,39,162.2,121.8,110,171,39.7,2289.6
Male,36,180.9,54.7,72,157,39.2,641.6
Female,28,172.1,90.3,122,162,36.4,1799.3
Female,57,164.3,78.8,38,157,37.7,453.0
